twitter_author_id,title,full_text,sentiment,region,account_type,author,city,gender,hashtags,impact,impressions,mentioned_authors,tags,twitter_followers,twitter_following,twitter_tweets,reach_(new)
1.04E+18,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Nairobi,individual,Joshua44538122,Nairobi,male,"#hustlernation, #radico, #mamambogamoment",0,69,,#MamaMbogaMoment,69,460,169,0
1.21E+18,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,Honkorirsammy,Nairobi,male,"#mamambogamoment, #hustlernation, #radico",0,868,@williamsruto,#MamaMbogaMoment,868,1684,7047,0
1314383330,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,kirweco14,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0,528,@williamsruto,#MamaMbogaMoment,528,341,17373,0
2371823158,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Rift Valley,individual,itskoigi,Nakuru,unknown,"#hustlernation, #radico, #mamambogamoment",0,242,,#MamaMbogaMoment,242,805,917,0
1.15E+18,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Nairobi,individual,JARULOO,Nairobi,female,"#hustlernation, #radico, #mamambogamoment",0,57,,#MamaMbogaMoment,57,662,782,0
460178620,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Nairobi,organisational,GunnerAfrican,Nairobi,,"#hustlernation, #radico, #mamambogamoment",7.6,3566,,#MamaMbogaMoment,3566,472,87116,2283
536674784,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Nairobi,individual,saidimusalim1,Nairobi,male,"#hustlernation, #radico, #mamambogamoment",0,252,,#MamaMbogaMoment,252,1095,1994,0
1.42E+18,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,k_yovinne,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0,63,@williamsruto,#MamaMbogaMoment,63,460,2043,0
1.29E+18,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Rift Valley,individual,benson_chumba,Eldoret,unknown,"#mamambogamoment, #hustlernation, #radico",0,68,@williamsruto,#MamaMbogaMoment,68,120,78,0
1.24E+18,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,Omolloooo,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",2.5,2066,@williamsruto,#MamaMbogaMoment,2066,1631,22044,1240
8.48E+17,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Coast,individual,Chrismutuma11,Mombasa,unknown,"#hustlernation, #radico, #mamambogamoment",0,399,,#MamaMbogaMoment,399,2391,715,0
9.40E+17,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,joe_omosh,Nairobi,male,"#mamambogamoment, #hustlernation, #radico",0,563,@williamsruto,#MamaMbogaMoment,563,594,772,0
138300043,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,gkaleli,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0,618,@williamsruto,#MamaMbogaMoment,618,1028,6499,0
1670683963,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,sammy_macharia,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0,1456,@williamsruto,#MamaMbogaMoment,1456,1858,36239,675
7.85E+17,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,_gitonga__,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0,1232,@williamsruto,#MamaMbogaMoment,1232,1743,1932,430
464866496,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Coast,individual,vkmutai,Mombasa,unknown,"#mamambogamoment, #hustlernation, #radico",0,1513,@williamsruto,#MamaMbogaMoment,1513,2534,32070,733
1.27E+18,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Nairobi,individual,chirsemwo,Nairobi,unknown,"#hustlernation, #radico, #mamambogamoment",0,272,,#MamaMbogaMoment,272,202,6162,0
1.48E+18,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Nairobi,individual,MastonKim1,Nairobi,unknown,"#hustlernation, #radico, #mamambogamoment",0.7,1763,,#MamaMbogaMoment,1763,2503,8687,975
1.49E+18,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,wisebethwel,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0,38,@williamsruto,#MamaMbogaMoment,38,56,945,0
227290429,RT @OleItumbi Wanguru has DECIDED!\n\nKIRINYAGA has DECIDED!\n\nThat the next President is William Ruto\n\n#HustlerNation #Radico\n\n#MamaMbogaMoment https://t.co/XyKAJR4rOv,RT @OleItumbi Wanguru has DECIDED! KIRINYAGA has DECIDED! That the next President is William Ruto #HustlerNation #Radico #MamaMbogaMoment https://t.co/XyKAJR4rOv,neutral,Nairobi,individual,luisgideonsnr,Nairobi,unknown,"#hustlernation, #radico, #mamambogamoment",0,815,,#MamaMbogaMoment,815,2322,6713,0
4864764693,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,kaHuRa_kelviNe,Nairobi,male,"#mamambogamoment, #hustlernation, #radico",0,306,@williamsruto,#MamaMbogaMoment,306,782,1281,0
1.48E+18,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,MastonKim1,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0.7,1763,@williamsruto,#MamaMbogaMoment,1763,2503,8685,975
1.31E+18,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,jakayajirjir,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0,112,@williamsruto,#MamaMbogaMoment,112,383,1649,0
572534585,"RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED!\n\nKirinyaga County,My home County, has DECIDED!\n\nThat @WilliamsRuto is the next President!\n\nPS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi!\n\n#MamaMbogaMoment \n\n#HustlerNation\n\n#Radico https://t.co/GDOzOmPkO0","RT @OleItumbi KAGIO - The town the La Mada PS calls home, has DECIDED! Kirinyaga County,My home County, has DECIDED! That @WilliamsRuto is the next President! PS wa Arrests and Kifua, getting majibu from the people Direct. Hatupangwingwi! #MamaMbogaMoment #HustlerNation #Radico https://t.co/GDOzOmPkO0",neutral,Nairobi,individual,Babakewillie,Nairobi,unknown,"#mamambogamoment, #hustlernation, #radico",0,599,@williamsruto,#MamaMbogaMoment,599,1187,4805,0
